"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","GenesInGo"
"129","GO:0009411","response to UV","81/6412","159/17059",0.509433962264151,1.35533904589272,3.49337595451036,0.000388594100990451,0.00668080485907062,0.00575762601875762,"Ptprk/Ercc3/Ppid/Cul4b/Ercc5/Pik3r1/Sirt1/Pbk/Casp3/Men1/Mapk11/Pmaip1/Fbxw7/Prkcd/Ei24/Ccar2/Ube4b/Hmgn1/Hyal2/Hyal1/Parp1/Xpc/Pold1/Ercc8/Sde2/Pierce1/Trim32/Trp53i13/Crebbp/Zranb3/Rhno1/Mmp2/Mfap4/Atr/Ercc2/Map2k7/Yy1/Rnf168/Dhx36/Mettl3/Ercc6/Dtl/Map4k3/Mapk8/Bcl3/Trex1/Col6a3/Cdc25a/Mapk14/Kdm1a/Ddb2/Mapk13/Cers1/Noc2l/Nfatc4/N4bp1/Usp1/Col6a2/Col6a1/Pclaf/Pold3/Agap3/Ro60/Usf1/Trp53inp1/Sirt6/Msh2/Msh6/Mmp9/Xpa/Hus1/Egfr/Npm1/Trp53/Ccnd1/Eif2ak4/Bmf/Ruvbl2/Uvssa/Aurkb/Actr5",81,159
"130","GO:0031128","developmental induction","25/6412","38/17059",0.657894736842105,1.75031601930591,3.5932767393876,0.000388968968978148,0.00668080485907062,0.00575762601875762,"Tfap2a/Gdnf/Nkx2-1/Sox2/Dkk1/Spry1/Robo1/Robo2/Six1/Wnt2/Fgf10/Ar/Wnt4/Fgfr4/Fgfr1/Wnt3/Bmp4/Wnt2b/Ctnnb1/Rbpj/Hoxa11/Sox8/Sox9/Pou2f1/2210016L21Rik",25,38
"131","GO:0050919","negative chemotaxis","30/6412","48/17059",0.625,1.66280021834061,3.56849854533301,0.000398162185464438,0.00682027139791511,0.00587782054467719,"Wnt5a/Sema6c/Sema6b/Rtn4r/Flrt2/Robo1/Sema6a/Robo2/Efna5/Sema3f/Plxna3/Slit1/Sema4a/Slit3/Sema7a/Sema3g/Sema3d/Sema3e/Unc5c/Nrg3/Nrp2/Sema4g/Sema4c/Apoa1/Igfals/Epha7/Lrtm2/Sema4f/Sema3a/Flrt3",30,48
"132","GO:0031345","negative regulation of cell projection organization","104/6412","212/17059",0.490566037735849,1.30514130345225,3.46940359704685,0.000399987629469478,0.00683312200343691,0.00588889540500762,"Gsk3b/Dab2/Cfl1/Mylip/Cdh1/Wnt5a/Epha4/Nrxn1/Draxin/Sema6c/Cep97/Hdac2/Zfp365/Dkk1/Rtn4r/Bcl11a/Wnt3a/Ttc3/Efemp1/Prkcd/Ptk2/Id1/Epha3/Sema5a/Flna/Gdi2/Nr2f1/Trim32/Ptpn9/Sema3f/Plxna3/Slit1/Yap1/Gfi1/Trpc6/Tsc1/Rgma/Lrp1/Minar1/Spart/Stmn2/Cbfa2t2/Fat3/Tnr/Sema3g/Fkbp4/Pfn2/Spock1/Evi5l/Stx1b/Ngef/Neo1/Evl/Hes1/Syngap1/Ptprz1/Efnb2/Dync1i2/Dnm3/Lrig2/Nlgn1/Ulk1/Trim46/Odf2l/Prag1/Crmp1/Inpp5f/Ephb2/Glce/Ptprf/Lrp4/Nfatc4/Nlgn3/Map2/Tsku/Wnt3/Cdk10/Tchp/H2-K1/Cdk5/Dab1/Fyn/Epha7/Lpar1/Tlx2/Katna1/Ccr5/Kif24/Runx1t1/Paqr3/Ptprs/Tacstd2/Tesk1/Map4k4/Sema4f/Carm1/Ngfr/Ccl21a/Rap1gap/Sema3a/Cyth2/Ccp110/Dpysl5/Rtn4rl2",104,212
"133","GO:0060638","mesenchymal-epithelial cell signaling","10/6412","11/17059",0.909090909090909,2.41861849940453,3.65235033027005,0.000406004377587801,0.00686212186055978,0.00591388795237774,"Wnt5a/Foxa1/Tnc/Met/Fgf10/Hgf/Fgfr1/Wnt2b/Shh/Hoxa5",10,11
"134","GO:0009755","hormone-mediated signaling pathway","97/6412","196/17059",0.494897959183673,1.3166662953391,3.46026724579994,0.000419095419774177,0.00706459255348779,0.00608838048048316,"Zmiz1/Dab2/Cry1/Zfp366/Hdac1/Foxa1/Igf1/Sirt1/Med1/Kdm3a/Hmga2/Tshr/Ezh2/Cyp26a1/Nkx3-1/Ncoa2/Parp1/Aldh1a3/Rara/Pgr/Trh/Tgif1/Ptges3/Sfrp1/Esr2/Isl1/Fkbp4/Trp63/Arid1a/Cnot3/Abhd2/Cyp7b1/Rarg/Foxp1/Crhbp/Ddx17/Shq1/Ar/Pias2/Rxfp2/Ntrk2/Nodal/Skp2/Lancl2/Cnot1/Brca1/Prcp/Ppard/Mn1/Cyp26b1/Sst/Snai2/Tbx1/Pak1/Ncor2/Crkl/Snw1/Lmo3/Slc27a1/Thrb/Rarb/Rxrg/Trerf1/Kmt2e/Nr5a2/Daxx/Src/Heyl/Rxrb/Trim24/Dhrs3/Ctbp2/Aldh1a2/Ddx5/Dnaja1/Lats1/Nr2c1/Safb2/Safb/Cnot2/Ptpn11/Smarca4/Kank2/Sstr2/Zfp536/Cnot9/Carm1/Bdnf/Gper1/Errfi1/Gcgr/Sstr4/Vps18/Per1/Asxl1/a/Rxra",97,196
"135","GO:0007059","chromosome segregation","188/6412","412/17059",0.456310679611651,1.21400559630305,3.41234500080951,0.000439156339472148,0.00738317073371826,0.00636293632490556,"Nde1/Mis18a/Smc5/Ctcf/Pibf1/Ska3/Spice1/Smarca2/Top3b/Washc5/Nsmce2/Smarca5/Rrs1/Nipbl/Cdc23/Pinx1/Xrcc3/Hnrnpu/Cenph/Nup37/Sgo1/Map9/Anapc7/Sirt1/Pcid2/Cep97/Klhl22/Senp6/Cenpu/Uhrf1/Recql5/Tubgcp6/Cdc16/Champ1/Atm/Mei4/Atf6b/Hdac3/Seh1l/Cep192/Ttk/Chmp7/Pum1/Chmp2b/Tpx2/Usp44/Prpf4b/Flna/Top2a/Smarce1/Mtcl1/Cenpn/Cdk5rap2/Haus3/Naa60/Rnf4/Mms19/Arid2/Phf13/Rgs14/Incenp/Bcl7a/Rcc1/Mau2/Ccdc61/Cenpe/Ube2i/Mre11a/Spdya/Top3a/Nudc/Bcl7c/Arid1a/Phf10/Bcas2/Psmc3ip/Fbxo5/Ercc2/Smarcc2/Tubg2/Wrap73/Riok2/Smc3/Cenpl/Ddx3x/Csnk2a2/Nsl1/Cenpo/Eml4/Mapk15/Brca1/Dpf2/Haus6/Tex15/Cdca5/Sac3d1/Stag1/Firrm/Kif11/Dicer1/Srpk1/Eml3/Kif2c/Lzts2/Smarcad1/Mad2l1/Map1s/Smc1a/Cdc20/Cenpj/Gpsm2/Cenpc1/Zfp207/Top2b/Kifc2/Smarcc1/Nuf2/Actl6a/Csnk1d/Brd4/Akap8/Smarcb1/Psrc1/Ran/Ube2u/Smarcd1/Mtcl2/Espl1/Aaas/Cenpq/Rcc2/Syde1/Cdc27/Ntmt1/Cdca2/Tlk2/Bub3/Ago4/Top1/Sass6/Tubgcp3/Fmn2/Brip1/Ska2/Mos/Anapc4/Bag6/Ehmt2/Chtf18/Ncaph/Nup43/Lats1/Tubb5/Tubgcp5/Arl8a/Lsm14a/Smarca4/Plk1/Spc24/Ttl/Terf1/Mis12/Anapc2/Kif15/Baz1b/Zw10/Stag3/Hjurp/Kif18a/Ccne1/Mad1l1/Tubgcp2/Actb/Chmp6/Numa1/Bccip/Actl6b/Smarcd2/Spag5/Bub1b/Nek6/Kif22/Tacc3/Zcwpw1/Aurkb/Bub1/Dpf1/Anapc1",188,412
"136","GO:1990830","cellular response to leukemia inhibitory factor","67/6412","128/17059",0.5234375,1.39259518286026,3.45983853392889,0.000457236699360859,0.00759322967538586,0.00654396852888859,"Rnf138/Jarid2/Smarca5/Hnrnpu/Lrat/Sirt1/Srm/Arid5b/Kdm3a/Trim2/Vegfc/Cth/Hells/Laptm5/Mga/Msc/Polr1f/Eed/Mcf2/Ncl/Mtf2/Shmt1/Piga/Tle4/Socs3/Cacybp/Pcolce2/Ina/Rarg/Rnmt/Icam1/Ildr1/Srsf7/Kat6b/Bclaf1/Wdr35/Myb/Gnpnat1/Nme7/Elavl2/Nrp2/Prdm5/Srsf3/Eps8/Kdm5b/Creb1/Parp16/Nr5a2/Sox17/Xrcc5/Nfyb/Klf4/Ctbp2/Sdad1/Mat2a/Spock2/Dtx1/Nup35/Adam23/Foxd3/Bspry/Mras/Phc1/Enah/Ubtf/Rif1/Pcolce",67,128
"137","GO:0060788","ectodermal placode formation","13/6412","16/17059",0.8125,2.16164028384279,3.60749566953121,0.000461209544405813,0.00759322967538586,0.00654396852888859,"Sox2/Hdac1/Hdac2/Six1/Six4/Eda/Lrp6/Nrg3/Ctnnb1/Tbx3/Pou2f1/Tbx2/Gnas",13,16
"138","GO:0071697","ectodermal placode morphogenesis","13/6412","16/17059",0.8125,2.16164028384279,3.60749566953121,0.000461209544405813,0.00759322967538586,0.00654396852888859,"Sox2/Hdac1/Hdac2/Six1/Six4/Eda/Lrp6/Nrg3/Ctnnb1/Tbx3/Pou2f1/Tbx2/Gnas",13,16
"139","GO:0060271","cilium assembly","176/6412","384/17059",0.458333333333333,1.21938682678311,3.37435229257543,0.00050658651605295,0.00825476233209358,0.00711408810532658,"Gsk3b/Ift88/Pibf1/Enkd1/Ift80/Cdc14a/Ccdc39/Adamts16/Rfx3/Ccdc66/Cplane1/Onecut2/Asap1/Cilk1/Dzip1/Fnbp1l/Cep97/Togaram1/Fhdc1/Dnaaf2/Cfap69/Elmod1/Dnah5/Arl6/Cfap100/Arl13b/Armc2/Rabl2/Lrrc61/Ttc8/Tmem231/Atg5/Flna/Gdi2/Sclt1/Nek1/Alpk1/Arhgap35/Pierce1/Cibar1/Spag1/Trim32/Fbf1/Cep162/Yap1/Cluap1/Ift140/2700049A03Rik/Zfp423/Foxj1/Cfap53/Dnmbp/Pkhd1/Spag17/Tmem216/Tmem138/Rsph6a/Tbc1d32/Cfap47/Ccno/Ttc39c/Fam149b/Cfap70/Rpgrip1l/Dcx/Rab11fip3/Arl3/B9d1/Bbs10/Bbs2/Dnah1/Dnah17/Gmnc/Ift27/Neurl1a/Evi5l/Kif27/Ofd1/Odad2/Wrap73/Bbs4/Rpgr/Rpgrip1/Cby1/Ccdc40/Tmem237/Iqcb1/Mapk15/Ahi1/Wdr35/Gorab/Ift46/Rsph9/Dync2li1/Cfap74/Cep131/Pcdh15/Odf2l/Noto/Ptpdc1/Dnaaf3/Alms1/Ift74/Kctd17/Cep164/Bbs1/Traf3ip1/Kif3a/Cenpj/Dync2i1/Pqbp1/Odad3/Csnk1d/Celsr2/Bloc1s6/Ccdc103/Cep41/Bbs9/Cfap410/Cdk10/Tchp/Gas8/Dnai4/Crocc/C2cd3/Ift56/Cplane2/Rab8a/Ro60/Kcnj10/Tekt2/Pla2g3/Lpar1/Tpgs1/Mns1/Armc9/Wdr54/Ulk4/Ccdc13/Onecut1/Wdr90/Poc1b/Mks1/Celsr3/Wdr19/Kif24/Tmem67/Dync2h1/Vangl2/Tesk1/Rab23/Ift172/4933427D14Rik/Tctn1/Ubxn10/Tekt1/Stk36/Dnaaf10/Trappc14/Rilpl2/Odad1/Inpp5e/Ift22/Dnai2/Ccp110/Rab34/B3glct/Ppp1r35/Unc119b/Cntrob/Cep250/Spef1/Cntrl/Ttc21b/Ttbk2/Dync2i2",176,384
"140","GO:0061339","establishment or maintenance of monopolar cell polarity","19/6412","27/17059",0.703703703703704,1.87218987546498,3.51971325512183,0.00055414400716795,0.0088970782053675,0.00766764634602296,"Carmil2/Fat1/Wnt5a/Tcf15/Crb3/Ttc8/Lama1/Foxj1/Ophn1/Scrib/Ptk7/Patj/Prkci/Camsap3/Sh3bp1/Foxf1/Fscn1/Nherf1/Syne4",19,27
"141","GO:0051983","regulation of chromosome segregation","68/6412","131/17059",0.519083969465649,1.38101270042335,3.39718704999428,0.000564847552594653,0.00904182921092953,0.00779239511109633,"Smc5/Ska3/Smarca2/Nsmce2/Cdc23/Xrcc3/Hnrnpu/Anapc7/Sirt1/Pcid2/Klhl22/Cdc16/Atm/Cep192/Ttk/Pum1/Usp44/Prpf4b/Smarce1/Cdk5rap2/Arid2/Incenp/Bcl7a/Cenpe/Bcl7c/Arid1a/Phf10/Fbxo5/Smarcc2/Riok2/Csnk2a2/Mapk15/Dpf2/Kif2c/Mad2l1/Cdc20/Zfp207/Smarcc1/Nuf2/Actl6a/Smarcb1/Ube2u/Smarcd1/Rcc2/Cdc27/Cdca2/Bub3/Mos/Anapc4/Chtf18/Ncaph/Smarca4/Plk1/Spc24/Anapc2/Zw10/Mad1l1/Actb/Numa1/Actl6b/Smarcd2/Bub1b/Nek6/Tacc3/Aurkb/Bub1/Dpf1/Anapc1",68,131
"142","GO:0030857","negative regulation of epithelial cell differentiation","34/6412","57/17059",0.596491228070175,1.58695319083736,3.44459426882934,0.00058463091121636,0.00924211303676609,0.00796500296166201,"Csf1r/Six2/Foxp4/S1pr3/Ezh2/Spry1/Msx2/Id1/Kras/Yap1/Trp63/Fgf10/Tgfb2/Hes1/Foxp1/Nodal/Hes5/Osr1/Msx1/Smo/Acvrl1/Srsf6/Ctnnb1/Hoxa7/Tbx3/Vhl/Mmp9/Sox9/Tgfbr1/Spred2/Ccnd1/Ovol2/Spred3/Spred1",34,57
